pair_key,Drug_ID,Drug_Name,drug_name_norm,Food_Herb_ID,Food_Herb_Name,food_herb_name_norm,Type,type_norm,Component,Dose,Time,Relationship_classification,relationship_sources,Experimental_Species,Experimental_Design,Experimental_Individuals_Number,Test_Method,Test_Sample,Potential_Target,Target_ID,has_pmid,has_doi,has_result_text,has_conclusion_text,has_reference,evidence_row_count,n_effects,n_paper_labels,pmid_count,doi_count,has_effect_conflict,has_label_conflict,paper_label,drug_item_text,label_id
D01198__F00255,D01198,Tucatinib,tucatinib,F00255,Asian pear,asian pear,Food,food,Quercetin,"25, 50, 100 mg/kg",,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP2C8,P10632,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,tucatinib [SEP] asian pear [SEP] food,1
D00010__H00840,D00010,Melatonin,melatonin,H00840,Senecio chrysanthemoides,senecio chrysanthemoides,Herb,herb,Quercetin,15 mg/kg,Before dose,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP1A,Q53G23,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,melatonin [SEP] senecio chrysanthemoides [SEP] herb,1
D00542__H00992,D00542,Paclitaxel,paclitaxel,H00992,Hypericum sampsonii,hypericum sampsonii,Herb,herb,Quercetin,"2, 10, 20 mg/kg",,HFDI,HFDI,Rat,,8/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,paclitaxel [SEP] hypericum sampsonii [SEP] herb,1
D01061__H00776,D01061,Betrixaban,betrixaban,H00776,Rhizoma Acori Talarinowii,rhizoma acori talarinowii,Herb,herb,β-Asarone,,,HFDI,HFDI,,,,,,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,betrixaban [SEP] rhizoma acori talarinowii [SEP] herb,1
D01217__H00120,D01217,Warfarin,warfarin,H00120,Lignum Aquilariae Resitum,lignum aquilariae resitum,Herb,herb,Quercetin,12.75 mg/kg,"Once a day ,keep 5 days",HFDI,HFDI,Rat,,8/group,HPLC,Plasma,CYP2C8; CYP2C9; CYP3A4,P10632; P11712; P08684,1,1,1,1,1,3,1,1,3,3,0,0,Use caution,warfarin [SEP] lignum aquilariae resitum [SEP] herb,1
D01046__H00782,D01046,Vortioxetine,vortioxetine,H00782,Pericarpium Grati,pericarpium grati,Herb,herb,Quercetin,30 mg/kg,,HFDI,HFDI,Rat,,6/group,,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,vortioxetine [SEP] pericarpium grati [SEP] herb,1
D01217__H00358,D01217,Warfarin,warfarin,H00358,Semen Glycine Max,semen glycine max,Herb,herb,Vitamin E,,,HFDI,HFDI,,,,,,,,1,0,1,1,1,1,1,1,1,1,0,0,Avoid,warfarin [SEP] semen glycine max [SEP] herb,0
D00329__H00834,D00329,Quetiapine,quetiapine,H00834,Herba Acalyphae,herba acalyphae,Herb,herb,Quercetin,10 mg/kg/d,Administration after 7 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,quetiapine [SEP] herba acalyphae [SEP] herb,1
D00213__H00567,D00213,Losartan,losartan,H00567,Herba Ephedrae,herba ephedrae,Herb,herb,Quercetin,20 mg/kg,Administration after 7 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS,Plasma,CYP; P-gp,NA; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,losartan [SEP] herba ephedrae [SEP] herb,1
D00531__H00260,D00531,Doxorubicin,doxorubicin,H00260,Sedum lineare [Syn. Sedum obtuso-lineare ],sedum lineare syn sedum obtuso-lineare,Herb,herb,Luteolin,10 µM,,HFDI,HFDI,Homo Sapiens,MCF-7 human breast cancer cell,,Alamar Blue assay,Cell viability,Bcl-2,P10415,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,doxorubicin [SEP] sedum lineare syn sedum obtuso-lineare [SEP] herb,1
D00770__H01040,D00770,Tacrolimus,tacrolimus,H01040,Fructus Gardeniae,fructus gardeniae,Herb,herb,Apigenin,,,HFDI,HFDI,Homo Sapiens,Case Report,1,,,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Avoid,tacrolimus [SEP] fructus gardeniae [SEP] herb,0
D00542__H00919,D00542,Paclitaxel,paclitaxel,H00919,Herba Cirsii,herba cirsii,Herb,herb,Apigenin,"10, 20, 40 mg/kg",Administration after 14 days of pretreatment,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,paclitaxel [SEP] herba cirsii [SEP] herb,1
D01320__F00104,D01320,Almasilate,almasilate,F00104,Meal,meal,Food,food,,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,almasilate [SEP] meal [SEP] food,1
D01052__H00358,D01052,Selumetinib,selumetinib,H00358,Semen Glycine Max,semen glycine max,Herb,herb,Vitamin E,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,selumetinib [SEP] semen glycine max [SEP] herb,1
D00259__H00005,D00259,Nifedipine,nifedipine,H00005,Ardisiae japonicae,ardisiae japonicae,Herb,herb,Kaempferol,"0.4, 2.0, 10.0 mg/kg",,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,nifedipine [SEP] ardisiae japonicae [SEP] herb,1
D00192__H00867,D00192,Imipramine,imipramine,H00867,Flos Firmianae plantanifoliae,flos firmianae plantanifoliae,Herb,herb,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,imipramine [SEP] flos firmianae plantanifoliae [SEP] herb,1
D00760__H00866,D00760,Orciprenaline,orciprenaline,H00866,Radix Firmianae plantanifoliae,radix firmianae plantanifoliae,Herb,herb,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,orciprenaline [SEP] radix firmianae plantanifoliae [SEP] herb,1
D00611__F00204,D00611,Ferrous Sulfate,ferrous sulfate,F00204,Chinese mustard,chinese mustard,Food,food,Vitamin C,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,ferrous sulfate [SEP] chinese mustard [SEP] food,1
D00542__H00825,D00542,Paclitaxel,paclitaxel,H00825,Radix Asparagi,radix asparagi,Herb,herb,Quercetin,"2, 10, 20 mg/kg",,HFDI,HFDI,Rat,,8/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,paclitaxel [SEP] radix asparagi [SEP] herb,1
D00941__H00749,D00941,Enalapril,enalapril,H00749,Ephedra,ephedra,Herb,herb,,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,enalapril [SEP] ephedra [SEP] herb,1
D00829__H00059,D00829,Tamoxifen,tamoxifen,H00059,Herba Lobeliae Chinensis,herba lobeliae chinensis,Herb,herb,Kaempferol,10 mg/kg,,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,tamoxifen [SEP] herba lobeliae chinensis [SEP] herb,1
D00796__F00104,D00796,Potassium Bicarbonate,potassium bicarbonate,F00104,Meal,meal,Food,food,,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,potassium bicarbonate [SEP] meal [SEP] food,1
D00149__F00211,D00149,Fexofenadine,fexofenadine,F00211,Common grape,common grape,Food,food,Resveratrol,50 mg/kg,Single dose,HFDI,HFDI,Rat,,4/group,HPLC,Plasma,P-gp,Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,fexofenadine [SEP] common grape [SEP] food,1
D00078__H00421,D00078,Carvedilol,carvedilol,H00421,Rhizoma Dioscoreae bulbiferae,rhizoma dioscoreae bulbiferae,Herb,herb,Myricetin,"0.3, 1.5, 6 mg/kg",,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP2C9; CYP2D6; P-gp,P11712; P10635; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,carvedilol [SEP] rhizoma dioscoreae bulbiferae [SEP] herb,1
D00278__H00146,D00278,Oxprenolol,oxprenolol,H00146,Licorice,licorice,Herb,herb,,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,oxprenolol [SEP] licorice [SEP] herb,1
D00245__H00106,D00245,Midazolam,midazolam,H00106,Corydalis longicalcarata,corydalis longicalcarata,Herb,herb,Berberine,300 mg,Administration after 2 weeks of pretreatment,HFDI,HFDI,Homo Sapiens,Two-phase randomized-crossover clinical study,18,,Plasma,CYP3A4,P08684,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,midazolam [SEP] corydalis longicalcarata [SEP] herb,1
D00941__H00269,D00941,Enalapril,enalapril,H00269,Licorice,licorice,Herb,herb,,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,enalapril [SEP] licorice [SEP] herb,1
D00894__F00162,D00894,Cyclosporine,cyclosporine,F00162,Grapefruit,grapefruit,Food,food,,250 ml,,HFDI,HFDI,Homo Sapiens,"Open, randomized, four phases,crossover study",10,Specific monoclonal radioimmunoassay,Plasma,CYP3A,B2R9K2,1,1,1,1,1,18,3,2,18,18,1,1,Use caution,cyclosporine [SEP] grapefruit [SEP] food,1
D00090__H00163,D00090,Chlorzoxazone,chlorzoxazone,H00163,Rhodiola crenulata [Syn. Rhodiola euryphylla],rhodiola crenulata syn rhodiola euryphylla,Herb,herb,Quercetin,1000 mg,Administration after 10 days of pretreatment,HFDI,HFDI,Homo Sapiens,"Open-label, two-period, sequential study",12,HPLC,Plasma,CYP2E1,P05181,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,chlorzoxazone [SEP] rhodiola crenulata syn rhodiola euryphylla [SEP] herb,1
D00829__H00549,D00829,Tamoxifen,tamoxifen,H00549,Isodon rubescens var. lushiensis,isodon rubescens var lushiensis,Herb,herb,Quercetin,7.5 mg/kg,,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,tamoxifen [SEP] isodon rubescens var lushiensis [SEP] herb,1
D00932__H00106,D00932,Dextromethorphan,dextromethorphan,H00106,Corydalis longicalcarata,corydalis longicalcarata,Herb,herb,Berberine,300 mg,Administration after 2 weeks of pretreatment,HFDI,HFDI,Homo Sapiens,Two-phase randomized-crossover clinical study,18,,Urine,CYP2D6,P10635,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,dextromethorphan [SEP] corydalis longicalcarata [SEP] herb,1
D00240__H00921,D00240,Metoprolol,metoprolol,H00921,Piptanthus nanus,piptanthus nanus,Herb,herb,Naringenin,"25, 50, 100 mg/kg",Administration after 15 days of pretreatment,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; CYP2C9; CYP2D6,P08684; P11712; P10635,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,metoprolol [SEP] piptanthus nanus [SEP] herb,1
D00193__H00732,D00193,Indapamide,indapamide,H00732,Ootheca Mantidis,ootheca mantidis,Herb,herb,Potassium,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,indapamide [SEP] ootheca mantidis [SEP] herb,1
D00116__H00293,D00116,Diclofenac,diclofenac,H00293,flos puerariae lobatae,flos puerariae lobatae,Herb,herb,Piperine,20 mg,Administration after 10 days of pretreatment,HFDI,HFDI,Homo Sapiens,"Open-label, two period, sequential study",12,HPLC,Plasma,CYP2C9,P11712,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,diclofenac [SEP] flos puerariae lobatae [SEP] herb,1
D00329__H00132,D00329,Quetiapine,quetiapine,H00132,Dysosma veitchii,dysosma veitchii,Herb,herb,Quercetin,10 mg/kg/d,Administration after 7 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,quetiapine [SEP] dysosma veitchii [SEP] herb,1
D00484__H00924,D00484,Lithium Citrate,lithium citrate,H00924,Murraya paniculata var. exotica,murraya paniculata var exotica,Herb,herb,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,lithium citrate [SEP] murraya paniculata var exotica [SEP] herb,1
D00630__H00998,D00630,Talinolol,talinolol,H00998,Caulis Genkwa,caulis genkwa,Herb,herb,Curcumin,300 mg/day,,HFDI,HFDI,Homo Sapiens,"Two-period experiment with a randomized, open-labeled design",,HPLC-MS/ESI,Plasma,MRP2,Q92887,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,talinolol [SEP] caulis genkwa [SEP] herb,1
D00230__H00318,D00230,Metformin,metformin,H00318,Hypericum perforatum,hypericum perforatum,Herb,herb,,240-294 mg/d,Co-administered 7 days,HFDI,HFDI,Homo Sapiens,Open cross-over study,20,Oral glucose tolerance test,,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,metformin [SEP] hypericum perforatum [SEP] herb,1
D00070__H00801,D00070,Verapamil,verapamil,H00801,Folium Pini,folium pini,Herb,herb,Quercetin,15 mg/kg,,HFDI,HFDI,Rabbit,,6/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,verapamil [SEP] folium pini [SEP] herb,1
D00035__H00318,D00035,Amitriptyline,amitriptyline,H00318,Hypericum perforatum,hypericum perforatum,Herb,herb,,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,amitriptyline [SEP] hypericum perforatum [SEP] herb,1
D00707__H00572,D00707,Clevidipine,clevidipine,H00572,Radix et Rhizoma Thalictri,radix et rhizoma thalictri,Herb,herb,Baicalin,,,HFDI,HFDI,Homo Sapiens,Human serum albumin,,Multi-spectroscopic techniques and molecular docking method,correlations,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,clevidipine [SEP] radix et rhizoma thalictri [SEP] herb,1
D01040__H00960,D01040,Selexipag,selexipag,H00960,Phyllanthus urinaria,phyllanthus urinaria,Herb,herb,Quercetin,2 mg/kg/d,Administration after 7 days of pretreatment,HFDI,HFDI,Dog,,6,LC-MS/MS,Plasma,CYP2C8,P10632,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,selexipag [SEP] phyllanthus urinaria [SEP] herb,1
D01059__H00318,D01059,Tasimelteon,tasimelteon,H00318,Hypericum perforatum,hypericum perforatum,Herb,herb,,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,tasimelteon [SEP] hypericum perforatum [SEP] herb,1
D00849__H00425,D00849,Rasagiline,rasagiline,H00425,Herba Capsellae,herba capsellae,Herb,herb,Tyramine,>150 mg,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,rasagiline [SEP] herba capsellae [SEP] herb,1
D00968__F00107,D00968,Ferrous Fumarate,ferrous fumarate,F00107,Calcium,calcium,Food,food,Calcium,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,2,1,1,2,2,0,0,Use caution,ferrous fumarate [SEP] calcium [SEP] food,1
D00965__F00123,D00965,Cefpodoxime,cefpodoxime,F00123,Low-Fat Meal,low-fat meal,Food,food,Fasted Overnight,,Dinner time 20min after meal,Dietary effects,Dietary effects,Homo Sapiens,"Randomized, open label 6-ways crossover study",16,Microbiologic assay,Plasma/urine,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,cefpodoxime [SEP] low-fat meal [SEP] food,1
D00090__H00132,D00090,Chlorzoxazone,chlorzoxazone,H00132,Dysosma veitchii,dysosma veitchii,Herb,herb,Quercetin,1000 mg,Administration after 10 days of pretreatment,HFDI,HFDI,Homo Sapiens,"Open-label, two-period, sequential study",12,HPLC,Plasma,CYP2E1,P05181,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,chlorzoxazone [SEP] dysosma veitchii [SEP] herb,1
D00987__F00027,D00987,Treprostinil,treprostinil,F00027,Garlic,garlic,Food,food,,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,treprostinil [SEP] garlic [SEP] food,1
D01465__H00606,D01465,Chromium Nicotinate,chromium nicotinate,H00606,Actinidia arguta,actinidia arguta,Herb,herb,Vitamin C,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,chromium nicotinate [SEP] actinidia arguta [SEP] herb,1
D00217__H00728,D00217,Maprotiline,maprotiline,H00728,Notoginseng Flos,notoginseng flos,Herb,herb,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,maprotiline [SEP] notoginseng flos [SEP] herb,1
D00284__H00684,D00284,Pargyline,pargyline,H00684,Radix Moghaniae Philippinensis,radix moghaniae philippinensis,Herb,herb,Tyramine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,pargyline [SEP] radix moghaniae philippinensis [SEP] herb,1
D01035__H00308,D01035,Ticagrelor,ticagrelor,H00308,Broussonetia papyrifera,broussonetia papyrifera,Herb,herb,Resveratrol,150 mg/kg,,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP3A4,P08684,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,ticagrelor [SEP] broussonetia papyrifera [SEP] herb,1
D00542__H00499,D00542,Paclitaxel,paclitaxel,H00499,flos farfarae,flos farfarae,Herb,herb,Quercetin,"2, 10, 20 mg/kg",,HFDI,HFDI,Rat,,8/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,paclitaxel [SEP] flos farfarae [SEP] herb,1
D00184__F00104,D00184,Hydroxyurea,hydroxyurea,F00104,Meal,meal,Food,food,,,,Dietary Effect-Package Insert,Dietary Effect-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,hydroxyurea [SEP] meal [SEP] food,1
D00583__H00439,D00583,Ranolazine,ranolazine,H00439,herba centellae,herba centellae,Herb,herb,Quercetin,20 mg/kg,Single dose study,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,ranolazine [SEP] herba centellae [SEP] herb,1
D00601__H00098,D00601,Valsartan,valsartan,H00098,Cacumen et Folium Biotae,cacumen et folium biotae,Herb,herb,Quercetin,10 mg/kg,,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,valsartan [SEP] cacumen et folium biotae [SEP] herb,1
D01198__H01057,D01198,Tucatinib,tucatinib,H01057,Ardisia japonica,ardisia japonica,Herb,herb,Quercetin,"25, 50, 100 mg/kg",,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP2C8,P10632,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,tucatinib [SEP] ardisia japonica [SEP] herb,1
D00070__F00242,D00070,Verapamil,verapamil,F00242,Coriander,coriander,Food,food,Quercetin,15 mg/kg,,HFDI,HFDI,Rabbit,,6/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,verapamil [SEP] coriander [SEP] food,1
D00630__H00706,D00630,Talinolol,talinolol,H00706,Genista tinctoria,genista tinctoria,Herb,herb,Genistein,1000 mg,Administration after 14 days of pretreatment,HFDI,HFDI,Homo Sapiens,Two-phase randomized crossover study,18,LC-MS,Plasma,CYP3A; P-gp,B2R9K2; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,talinolol [SEP] genista tinctoria [SEP] herb,1
D01042__H00926,D01042,Tofacitinib,tofacitinib,H00926,Bulbus Allii Macrostemi,bulbus allii macrostemi,Herb,herb,Naringenin,150 mg/kg/d,Administration after 14 days of pretreatment,HFDI,HFDI,Rat,,12,LC-MS/MS,Plasma,CYP3A4,P08684,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,tofacitinib [SEP] bulbus allii macrostemi [SEP] herb,1
D00043__H00736,D00043,Aspirin,aspirin,H00736,fructus hippophae,fructus hippophae,Herb,herb,Vitamin C,,,HFDI,HFDI,Homo Sapiens,Human serum albumin,,"Voltammetry, infrared, three-dimensional fluorescence and circular dichroism (CD)",,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,aspirin [SEP] fructus hippophae [SEP] herb,1
D00245__H00801,D00245,Midazolam,midazolam,H00801,Folium Pini,folium pini,Herb,herb,Quercetin,500 mg,"500 mg quercetin, once a day for 13 consecutive days",HFDI,HFDI,Homo Sapiens,"Randomized, open, crossover",18,HPLC,Plasma,CYP3A5,P20815,1,1,1,1,1,3,3,2,3,3,1,1,Use caution,midazolam [SEP] folium pini [SEP] herb,1
D00641__H00877,D00641,Dapoxetine,dapoxetine,H00877,Folium Evodiae rutaecarpae,folium evodiae rutaecarpae,Herb,herb,Evodiamine,100 mg/kg,,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP3A4,P08684,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,dapoxetine [SEP] folium evodiae rutaecarpae [SEP] herb,1
D00770__H00610,D00770,Tacrolimus,tacrolimus,H00610,Flos Buddlejae,flos buddlejae,Herb,herb,Apigenin,,,HFDI,HFDI,Homo Sapiens,Case Report,1,,,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Avoid,tacrolimus [SEP] flos buddlejae [SEP] herb,0
D00199__F00082,D00199,Isocarboxazid,isocarboxazid,F00082,Grape Wine,grape wine,Food,food,Tyramine,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,isocarboxazid [SEP] grape wine [SEP] food,1
D00213__H00057,D00213,Losartan,losartan,H00057,Radix Angelicae Dahuricae,radix angelicae dahuricae,Herb,herb,,12 g,Administration after 13 days of pretreatment,HFDI,HFDI,Homo Sapiens,"Randomized, open",24,LC-MS/MS,Urine,CYP,,1,1,1,1,1,1,1,1,1,1,0,0,No known interaction in selected source,losartan [SEP] radix angelicae dahuricae [SEP] herb,2
D00583__H00416,D00583,Ranolazine,ranolazine,H00416,Rhizoma Coptidis,rhizoma coptidis,Herb,herb,Quercetin,20 mg/kg,Single dose study,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A4; P-gp,P08684; Q2M3G0,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,ranolazine [SEP] rhizoma coptidis [SEP] herb,1
D00213__H00734,D00213,Losartan,losartan,H00734,Folium Mori,folium mori,Herb,herb,Quercetin,20 mg/kg,Administration after 7 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS,Plasma,CYP; P-gp,NA; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,losartan [SEP] folium mori [SEP] herb,1
D00481__H00418,D00481,Vinblastine,vinblastine,H00418,Radix Astragali,radix astragali,Herb,herb,Capsaicin,3.0 mg/kg,,HFDI,HFDI,Rat,,,LC-MS/MS,Plasma,CYP3A1; CYP3A2; Mpr2,P04800; NA; NA,1,1,1,1,1,2,1,1,2,2,0,0,Use caution,vinblastine [SEP] radix astragali [SEP] herb,1
D00531__H00923,D00531,Doxorubicin,doxorubicin,H00923,Bupleurum smithii var. parvifolium,bupleurum smithii var parvifolium,Herb,herb,Quercetin,"3, 15 mg/kg",,HFDI,HFDI,Rat,,6/group,HPLC,Plasma,CYP3A; P-gp,P08684; Q2M3G0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,doxorubicin [SEP] bupleurum smithii var parvifolium [SEP] herb,1
D00245__H00589,D00245,Midazolam,midazolam,H00589,MAO MAI WU ZHU YU,mao mai wu zhu yu,Herb,herb,Evodiamine,50 mg/kg,Administration after 7 days of pretreatment,HFDI,HFDI,Rat,,6/group,LC-MS/MS,Plasma,CYP2C19,P33261,1,1,1,1,1,1,1,1,1,1,0,0,No known interaction in selected source,midazolam [SEP] mao mai wu zhu yu [SEP] herb,2
D00619__F00024,D00619,Oseltamivir,oseltamivir,F00024,Milk (Cow),milk cow,Food,food,,400 ml,,HFDI,HFDI,Homo Sapiens,"Randomized, open, crossover",6,LC-MS/MS,Plasma,PEPT1,P36836,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,oseltamivir [SEP] milk cow [SEP] food,1
D00551__H00576,D00551,Diltiazem,diltiazem,H00576,Folium Rhododendri Daurici,folium rhododendri daurici,Herb,herb,Quercetin,"2, 10, 20 mg/kg",,HFDI,HFDI,Rabbit,,8/group,HPLC,Plasma,CYP3A4,P08684,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,diltiazem [SEP] folium rhododendri daurici [SEP] herb,1
D00799__F00208,D00799,Chromium Picolinate,chromium picolinate,F00208,Chinese chives,chinese chives,Food,food,Vitamin C,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,chromium picolinate [SEP] chinese chives [SEP] food,1
D00542__H00700,D00542,Paclitaxel,paclitaxel,H00700,Pericarpium Citri Reticulatae Viride,pericarpium citri reticulatae viride,Herb,herb,Naringin,"1, 3, 10, 20 mg/kg",,HFDI,HFDI,Rat,,8/group,HPLC,Plasma,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,paclitaxel [SEP] pericarpium citri reticulatae viride [SEP] herb,1
D00038__F00253,D00038,Amodiaquine,amodiaquine,F00253,Leaf of Chinese Holly,leaf of chinese holly,Food,food,Myricetin,5 mg/kg,,HFDI,HFDI,Rat,,5/group,LC-MS/MS,Plasma,CYP2C8,P10632,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,amodiaquine [SEP] leaf of chinese holly [SEP] food,1
D00850__H00443,D00850,Dasatinib,dasatinib,H00443,Bacopa monniera,bacopa monniera,Herb,herb,Apigenin,40 mg/kg,,HFDI,HFDI,Rat,,6/group,UPLC-MS/MS,Plasma,CYP3A2; Pgp-MDR1; BCPR/ABCG2,NA; P08183; Q9UNQ0,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,dasatinib [SEP] bacopa monniera [SEP] herb,1
D00285__H00210,D00285,Pemoline,pemoline,H00210,Cordyceps,cordyceps,Herb,herb,Caffeine,,,Drugbank,Drugbank,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,pemoline [SEP] cordyceps [SEP] herb,1
D00024__H00224,D00024,Alendronic Acid,alendronic acid,H00224,Os Draconis Preparata,os draconis preparata,Herb,herb,Calcium Carbonate,1 g,,HFDI,HFDI,Homo Sapiens,"Open label, randomized crossover study",15,HPLC,Urine,,,1,1,1,1,1,1,1,1,1,1,0,0,Use caution,alendronic acid [SEP] os draconis preparata [SEP] herb,1
D00580__H00268,D00580,Fosinopril,fosinopril,H00268,Licorice,licorice,Herb,herb,,,,FDI-Package Insert,FDI-Package Insert,,,,,,,,0,0,1,1,1,1,1,1,1,1,0,0,Use caution,fosinopril [SEP] licorice [SEP] herb,1
